feedback_id,patient_id,country,device,timestamp,issue_type,resolved,source,comments,user_rating,tags
789,789,Andorra,Tablet,2025-09-25T14:46,none,False,support_email,Screenreader skips sections,,
790,790,Latvia,Tablet,2025-01-12T04:36,none,True,support_email,Hard to read buttons,1.8,"bug-report,minor,resolved"
791,791,Romania,Mobile,2025-04-14T13:43,none,False,chatbot,Font size adjustable,,
792,792,Norway,Mobile,2025-10-21T19:58,audio,False,call_center,Color contrast poor,1.1,minor
793,793,Spain,Tablet,2025-07-07T15:06,navigation,False,support_email,Screenreader skips sections,,
794,794,Liechtenstein,Desktop,2025-03-07T02:58,labels,False,website_form,Color contrast poor,3.7,urgent
795,795,Andorra,Desktop,2025-03-11T13:25,font_size,True,website_form,Audio captions missing,3.1,"urgent,feature-request"
796,796,Spain,Mobile,2025-04-05T06:19,labels,False,website_form,Font size adjustable,,
797,797,Monaco,Tablet,2025-11-15T08:12,contrast,True,call_center,Screenreader skips sections,,
798,798,Austria,Tablet,2025-06-19T15:29,labels,True,in-app_survey,Font size adjustable,,
799,799,Estonia,Mobile,2025-12-27T22:50,navigation,False,chatbot,No issues,,
800,800,Finland,Tablet,2025-12-14T14:24,video,True,chatbot,Screenreader skips sections,,
801,801,Denmark,Mobile,2025-11-18T09:42,contrast,True,call_center,Audio captions missing,4.8,resolved
802,802,Malta,Desktop,2025-06-03T03:32,none,False,call_center,All accessible,,
803,803,France,Desktop,2025-11-23T21:47,labels,False,support_email,Audio captions missing,1.8,bug-report
804,804,Croatia,Desktop,2025-01-09T03:45,font_size,False,call_center,All accessible,,
805,805,Portugal,Tablet,2025-11-08T22:28,font_size,False,support_email,No issues,,
806,806,Slovakia,Desktop,2025-09-24T12:10,contrast,True,support_email,No issues,1.1,minor
807,807,Finland,Desktop,2025-12-02T21:34,font_size,False,in-app_survey,Screenreader skips sections,,
808,808,UK,Desktop,2025-07-25T06:59,font_size,False,website_form,Color contrast poor,2.2,satisfied
809,809,Iceland,Tablet,2025-11-03T07:56,contrast,True,website_form,Hard to read buttons,2.7,feature-request
810,810,Netherlands,Mobile,2025-06-18T20:12,audio,True,chatbot,Audio captions missing,,
811,811,Belgium,Desktop,2025-04-04T11:20,font_size,True,call_center,Navigation confusing,,
812,812,Czech Republic,Tablet,2025-10-12T01:04,font_size,False,support_email,All accessible,1.9,urgent
813,813,Netherlands,Tablet,2025-09-26T18:10,navigation,True,chatbot,Navigation confusing,,
814,814,Serbia,Tablet,2025-12-05T10:11,video,False,call_center,Screenreader skips sections,,
815,815,Switzerland,Tablet,2025-10-23T00:14,contrast,True,support_email,Color contrast poor,3.4,"bug-report,resolved,satisfied"
816,816,Austria,Tablet,2025-02-02T04:23,labels,False,website_form,No issues,,
817,817,Latvia,Tablet,2025-06-05T08:20,video,True,chatbot,Audio captions missing,3.6,frustrated
818,818,Slovakia,Desktop,2025-04-28T23:21,navigation,True,website_form,Hard to read buttons,,
819,819,Austria,Tablet,2025-12-24T07:38,none,False,chatbot,Navigation confusing,,
820,820,Liechtenstein,Desktop,2025-04-02T20:09,font_size,True,in-app_survey,No issues,3.5,resolved
821,821,Ireland,Desktop,2025-09-03T13:46,labels,False,website_form,Color contrast poor,,
822,822,Slovakia,Tablet,2025-08-21T06:17,none,False,in-app_survey,Navigation confusing,1.7,feature-request
823,823,Lithuania,Desktop,2025-08-01T12:27,none,True,support_email,No issues,1.7,"bug-report,satisfied"
824,824,Finland,Mobile,2025-07-15T09:29,navigation,False,chatbot,All accessible,,
825,825,Iceland,Desktop,2025-01-28T16:46,video,False,call_center,Audio captions missing,1.5,"minor,resolved"
826,826,Croatia,Tablet,2025-06-13T15:19,video,True,call_center,Hard to read buttons,,
827,827,Belgium,Mobile,2025-10-06T06:48,labels,False,support_email,All accessible,,
828,828,Bulgaria,Tablet,2025-01-21T12:59,labels,True,website_form,All accessible,,
829,829,Norway,Mobile,2025-10-15T21:09,navigation,True,chatbot,No issues,4.3,"frustrated,resolved,urgent"
830,830,Portugal,Tablet,2025-04-14T05:53,labels,False,support_email,Audio captions missing,4.1,"frustrated,bug-report,resolved"
831,831,Slovenia,Tablet,2025-02-04T20:36,none,False,website_form,Font size adjustable,,
832,832,Croatia,Tablet,2025-05-01T05:52,labels,True,in-app_survey,Screenreader skips sections,,
833,833,Slovenia,Tablet,2025-07-21T09:46,labels,True,website_form,Navigation confusing,,
834,834,Belgium,Mobile,2025-10-27T06:11,font_size,True,website_form,Color contrast poor,1.5,"minor,satisfied"
835,835,Netherlands,Tablet,2025-03-03T09:05,labels,True,support_email,Screenreader skips sections,4.6,"bug-report,frustrated"
836,836,Netherlands,Desktop,2025-01-09T00:42,audio,True,in-app_survey,Color contrast poor,3.3,"bug-report,frustrated"
837,837,UK,Mobile,2025-10-17T08:59,labels,False,support_email,Audio captions missing,,
838,838,Bulgaria,Tablet,2025-07-13T19:03,navigation,False,in-app_survey,Hard to read buttons,3.7,"feature-request,minor"
839,839,Croatia,Tablet,2025-03-01T19:07,none,False,website_form,Navigation confusing,,
840,840,Luxembourg,Tablet,2025-07-22T06:00,video,False,in-app_survey,Navigation confusing,,
841,841,Greece,Tablet,2025-08-08T19:31,labels,True,support_email,Audio captions missing,,
842,842,Luxembourg,Tablet,2025-12-04T23:24,navigation,True,website_form,Hard to read buttons,,
843,843,Malta,Mobile,2025-03-15T03:30,video,True,website_form,Color contrast poor,4.2,"resolved,frustrated"
844,844,France,Desktop,2025-06-13T08:14,video,False,call_center,Screenreader skips sections,4.8,"urgent,resolved,bug-report"
845,845,San Marino,Tablet,2025-12-16T02:50,video,False,website_form,Screenreader skips sections,,
846,846,Serbia,Tablet,2025-12-24T23:24,video,False,website_form,Color contrast poor,,
847,847,Turkey,Tablet,2025-10-07T23:07,audio,False,website_form,Navigation confusing,2.2,urgent
848,848,UK,Mobile,2025-01-19T17:12,none,False,call_center,Navigation confusing,,
849,849,Sweden,Tablet,2025-11-20T18:14,contrast,False,in-app_survey,All accessible,,
850,850,Liechtenstein,Tablet,2025-08-05T19:18,font_size,True,chatbot,Navigation confusing,4.3,"resolved,minor"
851,851,Luxembourg,Tablet,2025-04-16T09:45,labels,True,support_email,No issues,5.0,feature-request
852,852,Ireland,Tablet,2025-04-23T23:03,none,True,call_center,Audio captions missing,,
853,853,Malta,Mobile,2025-06-14T21:30,navigation,False,call_center,Screenreader skips sections,4.3,urgent
854,854,Slovakia,Mobile,2025-12-07T22:54,audio,False,in-app_survey,No issues,,
855,855,Hungary,Mobile,2025-11-06T18:08,labels,False,support_email,No issues,4.2,resolved
856,856,UK,Mobile,2025-12-28T18:06,video,True,call_center,Audio captions missing,4.2,frustrated
857,857,Denmark,Desktop,2025-02-12T15:11,contrast,True,chatbot,Navigation confusing,,
858,858,Norway,Tablet,2025-12-13T07:02,contrast,True,call_center,All accessible,,
859,859,Serbia,Tablet,2025-11-22T02:49,labels,False,support_email,All accessible,3.4,frustrated
860,860,Liechtenstein,Tablet,2025-11-17T07:01,audio,False,support_email,Screenreader skips sections,1.5,urgent
861,861,Finland,Mobile,2025-08-21T22:27,navigation,True,in-app_survey,Navigation confusing,,
862,862,Croatia,Tablet,2025-09-26T16:31,contrast,True,website_form,Screenreader skips sections,4.6,"minor,bug-report,urgent"
863,863,Malta,Mobile,2025-06-04T01:08,audio,True,website_form,Screenreader skips sections,3.4,urgent
864,864,Germany,Desktop,2025-02-17T09:23,audio,True,call_center,Hard to read buttons,,
865,865,Latvia,Desktop,2025-10-16T22:20,audio,False,chatbot,Color contrast poor,1.2,"resolved,feature-request,satisfied"
866,866,Germany,Desktop,2025-01-07T04:19,none,True,website_form,Color contrast poor,,
867,867,Czech Republic,Desktop,2025-12-20T13:04,audio,False,support_email,Audio captions missing,,
868,868,Denmark,Mobile,2025-08-03T08:43,labels,True,chatbot,Color contrast poor,,
869,869,Bulgaria,Tablet,2025-11-21T16:38,font_size,False,website_form,Navigation confusing,3.9,"frustrated,resolved,minor"
870,870,Lithuania,Mobile,2025-01-20T07:04,navigation,True,chatbot,Screenreader skips sections,,
871,871,Slovenia,Desktop,2025-06-21T02:23,navigation,False,website_form,Color contrast poor,,
872,872,Netherlands,Desktop,2025-03-17T23:56,navigation,False,in-app_survey,Navigation confusing,1.4,bug-report
873,873,Slovakia,Tablet,2025-05-20T03:57,contrast,True,support_email,Audio captions missing,,
874,874,Croatia,Mobile,2025-10-05T08:00,video,True,website_form,No issues,4.2,"resolved,satisfied,frustrated"
875,875,Bulgaria,Tablet,2025-04-22T19:26,video,False,website_form,All accessible,3.9,frustrated
876,876,Estonia,Tablet,2025-05-09T13:33,video,True,support_email,Screenreader skips sections,,
877,877,Slovenia,Mobile,2025-02-21T02:04,video,True,in-app_survey,No issues,,
878,878,Portugal,Tablet,2025-05-18T15:51,none,True,call_center,No issues,,
879,879,Monaco,Tablet,2025-11-18T22:07,labels,True,chatbot,Color contrast poor,,
880,880,UK,Tablet,2025-07-23T17:47,navigation,True,chatbot,Hard to read buttons,,
881,881,Denmark,Tablet,2025-09-08T05:04,navigation,True,chatbot,Navigation confusing,,
882,882,Lithuania,Mobile,2025-07-06T11:07,navigation,True,chatbot,Screenreader skips sections,,
883,883,Croatia,Desktop,2025-05-21T16:52,contrast,False,chatbot,All accessible,2.9,"minor,urgent"
884,884,Romania,Desktop,2025-01-12T23:11,labels,False,in-app_survey,Screenreader skips sections,1.0,"feature-request,resolved"
885,885,Iceland,Desktop,2025-09-17T04:26,contrast,False,in-app_survey,No issues,,
886,886,Poland,Desktop,2025-08-13T11:19,navigation,False,website_form,Font size adjustable,,
887,887,Romania,Tablet,2025-07-01T11:56,none,True,in-app_survey,Color contrast poor,2.8,"minor,resolved"
888,888,Germany,Desktop,2025-11-07T15:42,navigation,True,call_center,All accessible,1.5,"frustrated,feature-request"
889,889,Sweden,Mobile,2025-07-17T23:59,video,False,website_form,Screenreader skips sections,,
890,890,France,Desktop,2025-03-12T16:00,none,True,in-app_survey,Navigation confusing,,
891,891,UK,Mobile,2025-08-10T09:31,contrast,False,website_form,No issues,,
892,892,Finland,Desktop,2025-05-25T03:55,navigation,True,call_center,Color contrast poor,,
893,893,Netherlands,Tablet,2025-12-17T19:11,font_size,True,website_form,Screenreader skips sections,,
894,894,Lithuania,Desktop,2025-10-07T02:55,contrast,False,call_center,Font size adjustable,1.2,minor
895,895,Switzerland,Desktop,2025-06-14T15:03,audio,False,in-app_survey,Font size adjustable,,
896,896,Austria,Mobile,2025-01-06T01:00,contrast,False,website_form,Font size adjustable,2.5,"frustrated,bug-report"
897,897,Netherlands,Mobile,2025-03-09T15:23,navigation,False,in-app_survey,Screenreader skips sections,,
898,898,Malta,Desktop,2025-06-12T23:51,navigation,False,website_form,Font size adjustable,,
899,899,Belgium,Desktop,2025-10-21T06:12,video,False,in-app_survey,Screenreader skips sections,2.5,minor
900,900,Turkey,Mobile,2025-12-16T06:34,video,True,in-app_survey,No issues,,
901,901,Romania,Mobile,2025-08-21T22:07,labels,True,call_center,Audio captions missing,3.2,"resolved,satisfied"
902,902,Monaco,Desktop,2025-03-20T08:44,font_size,False,in-app_survey,Hard to read buttons,,
903,903,Iceland,Tablet,2025-07-16T21:34,none,True,website_form,All accessible,,
904,904,Serbia,Tablet,2025-07-13T19:17,font_size,True,in-app_survey,No issues,,
905,905,UK,Tablet,2025-08-17T22:46,audio,False,support_email,Color contrast poor,,
906,906,Switzerland,Desktop,2025-09-08T09:02,video,True,support_email,No issues,2.1,minor
907,907,Belgium,Desktop,2025-11-12T20:38,navigation,False,in-app_survey,Font size adjustable,4.2,"minor,resolved,satisfied"
908,908,Slovenia,Tablet,2025-05-11T01:40,none,True,support_email,Color contrast poor,,
909,909,Czech Republic,Desktop,2025-05-01T17:42,none,True,call_center,Font size adjustable,,
910,910,Malta,Desktop,2025-08-08T10:17,font_size,False,website_form,All accessible,,
911,911,Portugal,Mobile,2025-03-15T05:52,none,True,website_form,All accessible,3.9,"minor,bug-report"
912,912,Finland,Tablet,2025-05-01T09:10,font_size,False,chatbot,Color contrast poor,,
913,913,Croatia,Desktop,2025-12-17T04:46,none,True,chatbot,Screenreader skips sections,1.3,bug-report
914,914,Germany,Desktop,2025-04-25T02:17,font_size,True,in-app_survey,Screenreader skips sections,1.1,resolved
915,915,Turkey,Tablet,2025-02-07T04:30,none,False,website_form,Font size adjustable,,
916,916,Czech Republic,Tablet,2025-09-04T00:52,contrast,True,chatbot,Font size adjustable,1.6,satisfied
917,917,Switzerland,Desktop,2025-04-14T12:09,navigation,False,website_form,Audio captions missing,4.5,"minor,urgent"
918,918,Belgium,Mobile,2025-03-04T07:06,navigation,False,in-app_survey,Navigation confusing,,
919,919,Norway,Desktop,2025-07-17T10:38,font_size,False,website_form,Font size adjustable,4.7,urgent
920,920,Slovakia,Mobile,2025-02-09T15:42,navigation,False,in-app_survey,Hard to read buttons,,
921,921,Norway,Tablet,2025-03-11T04:24,labels,False,in-app_survey,Screenreader skips sections,,
922,922,Czech Republic,Desktop,2025-02-11T04:11,none,False,support_email,Navigation confusing,,
923,923,Luxembourg,Tablet,2025-07-20T20:21,font_size,True,call_center,Audio captions missing,,
924,924,San Marino,Tablet,2025-08-18T17:52,font_size,False,in-app_survey,Audio captions missing,,
925,925,Switzerland,Tablet,2025-02-08T11:00,font_size,True,support_email,All accessible,,
926,926,Belgium,Desktop,2025-06-12T04:18,labels,True,chatbot,Audio captions missing,,
927,927,Sweden,Desktop,2025-12-23T04:24,video,True,call_center,Navigation confusing,4.3,frustrated
928,928,Denmark,Desktop,2025-03-12T04:05,font_size,True,in-app_survey,Audio captions missing,1.4,"urgent,bug-report,satisfied"
929,929,Hungary,Mobile,2025-07-24T10:28,none,True,support_email,Screenreader skips sections,1.7,"minor,frustrated,satisfied"
930,930,Finland,Tablet,2025-03-01T12:53,labels,False,chatbot,Font size adjustable,4.5,satisfied
931,931,Monaco,Mobile,2025-12-08T13:59,font_size,False,in-app_survey,Audio captions missing,,
932,932,Sweden,Tablet,2025-04-13T19:03,font_size,False,website_form,Screenreader skips sections,,
933,933,Estonia,Mobile,2025-06-21T20:25,none,False,website_form,Hard to read buttons,,
934,934,Lithuania,Desktop,2025-05-04T03:04,navigation,False,in-app_survey,Color contrast poor,,
935,935,UK,Mobile,2025-04-18T06:40,contrast,True,support_email,Screenreader skips sections,3.2,minor
936,936,Germany,Tablet,2025-08-02T01:20,contrast,False,in-app_survey,Navigation confusing,,
937,937,Croatia,Tablet,2025-04-11T12:46,navigation,True,in-app_survey,Navigation confusing,,
938,938,Monaco,Desktop,2025-09-26T04:01,audio,False,call_center,Hard to read buttons,,
939,939,Portugal,Tablet,2025-04-07T21:41,font_size,True,chatbot,Navigation confusing,1.6,"urgent,frustrated"
940,940,Sweden,Mobile,2025-05-12T19:54,labels,True,call_center,Color contrast poor,,
941,941,Liechtenstein,Desktop,2025-01-05T09:35,none,True,call_center,Screenreader skips sections,3.4,minor
942,942,Denmark,Mobile,2025-03-03T08:36,navigation,False,in-app_survey,Screenreader skips sections,,
943,943,Latvia,Tablet,2025-03-04T18:31,contrast,False,support_email,Audio captions missing,4.1,"bug-report,feature-request"
944,944,Sweden,Mobile,2025-06-17T19:20,navigation,True,call_center,All accessible,,
945,945,Austria,Tablet,2025-09-01T04:54,contrast,False,call_center,No issues,4.5,"urgent,satisfied,resolved"
946,946,Spain,Desktop,2025-07-28T14:42,contrast,False,call_center,All accessible,,
947,947,Estonia,Desktop,2025-02-06T23:06,labels,False,website_form,Audio captions missing,,
948,948,Belgium,Mobile,2025-08-02T17:09,labels,True,website_form,Navigation confusing,2.3,"bug-report,minor,resolved"
949,949,Serbia,Desktop,2025-06-26T13:30,font_size,True,website_form,Hard to read buttons,,
950,950,Lithuania,Mobile,2025-05-21T05:05,font_size,True,support_email,Audio captions missing,,
951,951,Andorra,Desktop,2025-11-09T05:53,contrast,True,call_center,Navigation confusing,4.5,"resolved,bug-report"
952,952,Hungary,Desktop,2025-04-12T13:30,labels,True,call_center,Navigation confusing,,
953,953,Serbia,Desktop,2025-09-26T19:12,contrast,True,support_email,Navigation confusing,,
954,954,Greece,Desktop,2025-11-14T08:33,video,True,call_center,No issues,4.6,bug-report
955,955,Netherlands,Desktop,2025-04-24T06:26,video,True,chatbot,Audio captions missing,,
956,956,UK,Mobile,2025-06-01T09:57,navigation,True,call_center,All accessible,1.8,frustrated
957,957,Romania,Mobile,2025-09-14T16:48,navigation,True,website_form,All accessible,,
958,958,Finland,Tablet,2025-10-06T17:27,labels,False,call_center,Font size adjustable,,
959,959,Netherlands,Desktop,2025-02-03T20:01,audio,False,in-app_survey,All accessible,,
960,960,San Marino,Desktop,2025-11-15T16:37,none,True,support_email,Audio captions missing,,
961,961,Luxembourg,Desktop,2025-06-26T14:26,none,False,in-app_survey,Navigation confusing,4.1,"bug-report,urgent,minor"
962,962,Monaco,Mobile,2025-05-22T08:19,none,False,website_form,Hard to read buttons,,
963,963,Slovenia,Desktop,2025-01-01T04:50,navigation,False,support_email,No issues,,
964,964,Lithuania,Desktop,2025-09-13T06:39,video,False,in-app_survey,Audio captions missing,,
